Electronic Channel|Vanilla FX + NDF|2020|Electronic Channel|Corporate Dealers|Green|18|0|6|1|FALSE|1
Electronic Channel|Vanilla FX + NDF|2020|Electronic Channel|Direct API|Green|18|0|6|2|FALSE|1
Electronic Channel|Vanilla FX + NDF|2020|Electronic Channel|FX Easy|Green|18|0|6|3|FALSE|1
Electronic Channel|Vanilla FX + NDF|2020|Electronic Channel|GMP|Amber|18|0|6|4|FALSE|1
Electronic Channel|Vanilla FX + NDF|2020|Electronic Channel|Mult-Bank Portals|Green|18|0|6|5|FALSE|1
Electronic Channel|Vanilla FX + NDF|2020|Electronic Channel|Wholesale Dealers|Green|18|0|6|6|FALSE|1
Electronic Channel|Vanilla FX + NDF|2022|Electronic Channel|Corporate Dealers|Green|18|0|6|1|FALSE|1
Electronic Channel|Vanilla FX + NDF|2022|Electronic Channel|Direct API|Green|18|0|6|2|FALSE|1
Electronic Channel|Vanilla FX + NDF|2022|Electronic Channel|FX Easy|Green|18|0|6|3|FALSE|1
Electronic Channel|Vanilla FX + NDF|2022|Electronic Channel|GMP|Amber|18|0|6|4|FALSE|1
Electronic Channel|Vanilla FX + NDF|2022|Electronic Channel|Mult-Bank Portals|Green|18|0|6|5|FALSE|1
Electronic Channel|Vanilla FX + NDF|2022|Electronic Channel|Wholesale Dealers|Green|18|0|6|6|FALSE|1
EOD Market Data Management|Commodities|2018|Data|Asset Control|Green|1|6|2|1|FALSE|1
EOD Market Data Management|Commodities|2018|Data|VMR|Amber|1|6|2|2|FALSE|1
EOD Market Data Management|Commodities|2020|Data|Asset Control|Green|1|6|1|1|TRUE|3
EOD Market Data Management|Commodities|2022|Data|Asset Control|Green|1|6|1|1|TRUE|3
EOD Market Data Management|Credit - Cash|2018|Data|Asset Control|Green|1|4|2|1|FALSE|1
EOD Market Data Management|Credit - Cash|2018|Data|VMR|Amber|1|4|2|2|FALSE|1
EOD Market Data Management|Credit - Cash|2020|Data|Asset Control|Green|1|4|1|1|TRUE|5
EOD Market Data Management|Credit - Cash|2022|Data|Asset Control|Green|1|4|1|1|TRUE|5
EOD Market Data Management|Credit - Derivatives|2018|Data|Asset Control|Green|1|5|2|1|FALSE|1
EOD Market Data Management|Credit - Derivatives|2018|Data|VMR|Amber|1|5|2|2|FALSE|1
EOD Market Data Management|Credit - Derivatives|2020|Data|Asset Control|Green|1|5|1|1|TRUE|4
EOD Market Data Management|Credit - Derivatives|2022|Data|Asset Control|Green|1|5|1|1|TRUE|4
EOD Market Data Management|Equity - Derivatives|2018|Data|Asset Control|Green|1|7|2|1|FALSE|1
EOD Market Data Management|Equity - Derivatives|2018|Data|VMR|Amber|1|7|2|2|FALSE|1
EOD Market Data Management|Equity - Derivatives|2020|Data|Asset Control|Green|1|7|1|1|TRUE|2
EOD Market Data Management|Equity - Derivatives|2022|Data|Asset Control|Green|1|7|1|1|TRUE|2
EOD Market Data Management|FXO|2018|Data|Asset Control|Green|1|1|2|1|FALSE|1
EOD Market Data Management|FXO|2018|Data|VMR|Amber|1|1|2|2|FALSE|1
EOD Market Data Management|FXO|2020|Data|Asset Control|Green|1|1|1|1|TRUE|8
EOD Market Data Management|FXO|2022|Data|Asset Control|Green|1|1|1|1|TRUE|8
EOD Market Data Management|MM|2018|Data|Asset Control|Green|1|8|2|1|FALSE|1
EOD Market Data Management|MM|2018|Data|VMR|Amber|1|8|2|2|FALSE|1
EOD Market Data Management|MM|2020|Data|Asset Control|Green|1|8|1|1|TRUE|1
EOD Market Data Management|MM|2022|Data|Asset Control|Green|1|8|1|1|TRUE|1
EOD Market Data Management|Rates - Cash|2018|Data|Asset Control|Green|1|2|2|1|FALSE|1
EOD Market Data Management|Rates - Cash|2018|Data|VMR|Amber|1|2|2|2|FALSE|1
EOD Market Data Management|Rates - Cash|2020|Data|Asset Control|Green|1|2|1|1|TRUE|7
EOD Market Data Management|Rates - Cash|2022|Data|Asset Control|Green|1|2|1|1|TRUE|7
EOD Market Data Management|Rates - Derivatives|2018|Data|Asset Control|Green|1|3|2|1|FALSE|1
EOD Market Data Management|Rates - Derivatives|2018|Data|VMR|Amber|1|3|2|2|FALSE|1
EOD Market Data Management|Rates - Derivatives|2020|Data|Asset Control|Green|1|3|1|1|TRUE|6
EOD Market Data Management|Rates - Derivatives|2022|Data|Asset Control|Green|1|3|1|1|TRUE|6
EOD Market Data Management|Vanilla FX + NDF|2018|Data|Asset Control|Green|1|0|2|1|FALSE|1
EOD Market Data Management|Vanilla FX + NDF|2018|Data|VMR|Amber|1|0|2|2|FALSE|1
EOD Market Data Management|Vanilla FX + NDF|2020|Data|Asset Control|Green|1|0|1|1|FALSE|9
EOD Market Data Management|Vanilla FX + NDF|2022|Data|Asset Control|Green|1|0|1|1|FALSE|9
Intraday Risk & PnL|Commodities|2018|Front Office|Murex 2.11 TLC|Amber|16|6|1|1|TRUE|1
Intraday Risk & PnL|Commodities|2020|Front Office|SKY|Green|16|6|1|1|TRUE|1
Intraday Risk & PnL|Commodities|2022|Front Office|SKY|Green|16|6|1|1|TRUE|1
Intraday Risk & PnL|Credit - Cash|2018|Front Office|Murex 2.11 TLC|Amber|16|4|1|1|FALSE|3
Intraday Risk & PnL|Credit - Cash|2020|Front Office|SKY|Green|16|4|1|1|TRUE|3
Intraday Risk & PnL|Credit - Cash|2022|Front Office|SKY|Green|16|4|1|1|TRUE|3
Intraday Risk & PnL|Credit - Derivatives|2018|Front Office|Murex 2.11 TLC|Amber|16|5|1|1|TRUE|2
Intraday Risk & PnL|Credit - Derivatives|2020|Front Office|SKY|Green|16|5|1|1|TRUE|2
Intraday Risk & PnL|Credit - Derivatives|2022|Front Office|SKY|Green|16|5|1|1|TRUE|2
Intraday Risk & PnL|Equity - Derivatives|2018|Front Office|Murex 3.1 ETP|Green|16|7|1|1|FALSE|1
Intraday Risk & PnL|Equity - Derivatives|2020|Front Office|Murex 3.1 ETP|Amber|16|7|1|1|FALSE|1
Intraday Risk & PnL|Equity - Derivatives|2022|Front Office|Murex 3.1 TLC|Green|16|7|1|1|FALSE|1
Intraday Risk & PnL|FXO|2018|Front Office|SKY|Green|16|1|1|1|FALSE|3
Intraday Risk & PnL|FXO|2020|Front Office|SKY|Green|16|1|1|1|FALSE|6
Intraday Risk & PnL|FXO|2022|Front Office|SKY|Green|16|1|1|1|FALSE|6
Intraday Risk & PnL|MM|2018|Front Office|DLD|Amber|16|8|3|1|FALSE|1
Intraday Risk & PnL|MM|2018|Front Office|Mantec|Amber|16|8|3|2|FALSE|1
Intraday Risk & PnL|MM|2018|Front Office|Wall Street System|Green|16|8|3|3|FALSE|1
Intraday Risk & PnL|MM|2020|Front Office|DLD|Amber|16|8|3|1|FALSE|1
Intraday Risk & PnL|MM|2020|Front Office|Mantec|Amber|16|8|3|2|FALSE|1
Intraday Risk & PnL|MM|2020|Front Office|Wall Street System|Amber|16|8|3|3|FALSE|1
Intraday Risk & PnL|MM|2022|Front Office|Sales Desktop|Green|16|8|1|1|FALSE|1
Intraday Risk & PnL|Rates - Cash|2018|Front Office|SKY|Green|16|2|1|1|TRUE|2
Intraday Risk & PnL|Rates - Cash|2020|Front Office|SKY|Green|16|2|1|1|TRUE|5
Intraday Risk & PnL|Rates - Cash|2022|Front Office|SKY|Green|16|2|1|1|TRUE|5
Intraday Risk & PnL|Rates - Derivatives|2018|Front Office|SKY|Green|16|3|1|1|TRUE|1
Intraday Risk & PnL|Rates - Derivatives|2020|Front Office|SKY|Green|16|3|1|1|TRUE|4
Intraday Risk & PnL|Rates - Derivatives|2022|Front Office|SKY|Green|16|3|1|1|TRUE|4
Intraday Risk & PnL|Vanilla FX + NDF|2018|Front Office|Mantec|Amber|16|0|2|1|FALSE|1
Intraday Risk & PnL|Vanilla FX + NDF|2018|Front Office|Wall Street System|Green|16|0|2|2|FALSE|1
Intraday Risk & PnL|Vanilla FX + NDF|2020|Front Office|Mantec|Amber|16|0|2|1|FALSE|1
Intraday Risk & PnL|Vanilla FX + NDF|2020|Front Office|Wall Street System|Amber|16|0|2|2|FALSE|1
Intraday Risk & PnL|Vanilla FX + NDF|2022|Front Office|Sales Desktop|Green|16|0|1|1|FALSE|1
Limit Management|Commodities|2018|Credit Risk|RAZOR|White|6|6|1|1|TRUE|3
Limit Management|Commodities|2020|Credit Risk|RAZOR|White|6|6|1|1|TRUE|3
Limit Management|Commodities|2022|Credit Risk|RAZOR|White|6|6|1|1|TRUE|3
Limit Management|Credit - Cash|2018|Credit Risk|RAZOR|White|6|4|1|1|TRUE|5
Limit Management|Credit - Cash|2020|Credit Risk|RAZOR|White|6|4|1|1|TRUE|5
Limit Management|Credit - Cash|2022|Credit Risk|RAZOR|White|6|4|1|1|TRUE|5
Limit Management|Credit - Derivatives|2018|Credit Risk|RAZOR|White|6|5|1|1|TRUE|4
Limit Management|Credit - Derivatives|2020|Credit Risk|RAZOR|White|6|5|1|1|TRUE|4
Limit Management|Credit - Derivatives|2022|Credit Risk|RAZOR|White|6|5|1|1|TRUE|4
